META,tick_hz,65536
SNAP,baseline,128,0,0
TIME,setup,malloc,128,26132,26132,OK,1,0
SNAP,after_setup,0,128,128
TIME,ff_trigger,free,128,26936,26936,FF_UNEXPECTED_OK,1,1
SNAP,post_primitive_trigger,0,128,128
TIME,cleanup,free,128,27902,27902,OK,1,2
SNAP,post_cleanup,128,0,128
