META,tick_hz,32768
TIME,burst,free,128,14186,14186,OK,55,49
TIME,burst,free,128,14314,14314,OK,55,50
SNAP,after_burst_free,1360,1320,2680
TIME,burst,malloc,128,14556,14556,OK,56,50
TIME,burst,malloc,128,14689,14690,OK,57,50
TIME,burst,malloc,128,14823,14823,OK,58,50
TIME,burst,malloc,128,14957,14957,OK,59,50
TIME,burst,malloc,128,15090,15090,OK,60,50
TIME,burst,malloc,128,15224,15224,OK,61,50
TIME,burst,malloc,128,15358,15358,OK,62,50
TIME,burst,malloc,128,15491,15491,OK,63,50
TIME,burst,malloc,128,15625,15625,OK,64,50
TIME,burst,malloc,128,15758,15759,OK,65,50
SNAP,after_burst_alloc,0,2680,2680
TIME,burst,free,128,16000,16000,OK,65,51
TIME,burst,free,128,16128,16128,OK,65,52
TIME,burst,free,128,16256,16256,OK,65,53
TIME,burst,free,128,16383,16384,OK,65,54
TIME,burst,free,128,16511,16511,OK,65,55
TIME,burst,free,128,16639,16639,OK,65,56
TIME,burst,free,128,16767,16767,OK,65,57
TIME,burst,free,128,16895,16895,OK,65,58
TIME,burst,free,128,17022,17023,OK,65,59
TIME,burst,free,128,17150,17150,OK,65,60
SNAP,after_burst_free,1360,1320,2680
TIME,burst,malloc,128,17392,17392,OK,66,60
TIME,burst,malloc,128,17526,17526,OK,67,60
TIME,burst,malloc,128,17659,17659,OK,68,60
TIME,burst,malloc,128,17793,17793,OK,69,60
TIME,burst,malloc,128,17926,17927,OK,70,60
TIME,burst,malloc,128,18060,18060,OK,71,60
TIME,burst,malloc,128,18194,18194,OK,72,60
TIME,burst,malloc,128,18327,18328,OK,73,60
TIME,burst,malloc,128,18461,18461,OK,74,60
TIME,burst,malloc,128,18595,18595,OK,75,60
SNAP,after_burst_alloc,0,2680,2680
TIME,burst,free,128,18836,18836,OK,75,61
TIME,burst,free,128,18964,18964,OK,75,62
TIME,burst,free,128,19092,19092,OK,75,63
TIME,burst,free,128,19220,19220,OK,75,64
TIME,burst,free,128,19347,19348,OK,75,65
TIME,burst,free,128,19475,19475,OK,75,66
TIME,burst,free,128,19603,19603,OK,75,67
TIME,burst,free,128,19731,19731,OK,75,68
TIME,burst,free,128,19859,19859,OK,75,69
TIME,burst,free,128,19986,19987,OK,75,70
SNAP,after_burst_free,1360,1320,2680
TIME,burst,malloc,128,20228,20228,OK,76,70
TIME,burst,malloc,128,20362,20362,OK,77,70
TIME,burst,malloc,128,20496,20496,OK,78,70
TIME,burst,malloc,128,20629,20629,OK,79,70
TIME,burst,malloc,128,20763,20763,OK,80,70
TIME,burst,malloc,128,20897,20897,OK,81,70
TIME,burst,malloc,128,21030,21030,OK,82,70
TIME,burst,malloc,128,21164,21164,OK,83,70
TIME,burst,malloc,128,21297,21298,OK,84,70
TIME,burst,malloc,128,21431,21431,OK,85,70
SNAP,after_burst_alloc,0,2680,2680
TIME,burst,free,128,21673,21673,OK,85,71
TIME,burst,free,128,21800,21801,OK,85,72
TIME,burst,free,128,21928,21928,OK,85,73
TIME,burst,free,128,22056,22056,OK,85,74
TIME,burst,free,128,22184,22184,OK,85,75
TIME,burst,free,128,22312,22312,OK,85,76
TIME,burst,free,128,22439,22440,OK,85,77
TIME,burst,free,128,22567,22567,OK,85,78
TIME,burst,free,128,22695,22695,OK,85,79
TIME,burst,free,128,22823,22823,OK,85,80
SNAP,after_burst_free,1360,1320,2680
TIME,burst,malloc,128,23065,23065,OK,86,80
TIME,burst,malloc,128,23198,23198,OK,87,80
TIME,burst,malloc,128,23332,23332,OK,88,80
TIME,burst,malloc,128,23465,23466,OK,89,80
TIME,burst,malloc,128,23599,23599,OK,90,80
TIME,burst,malloc,128,23733,23733,OK,91,80
TIME,burst,malloc,128,23866,23866,OK,92,80
TIME,burst,malloc,128,24000,24000,OK,93,80
TIME,burst,malloc,128,24133,24134,OK,94,80
TIME,burst,malloc,128,24267,24267,OK,95,80
SNAP,after_burst_alloc,0,2680,2680
TIME,burst,free,128,24509,24509,OK,95,81
TIME,burst,free,128,24636,24637,OK,95,82
TIME,burst,free,128,24764,24764,OK,95,83
TIME,burst,free,128,24892,24892,OK,95,84
TIME,burst,free,128,25020,25020,OK,95,85
TIME,burst,free,128,25148,25148,OK,95,86
TIME,burst,free,128,25276,25276,OK,95,87
TIME,burst,free,128,25403,25404,OK,95,88
TIME,burst,free,128,25531,25531,OK,95,89
TIME,burst,free,128,25659,25659,OK,95,90
SNAP,after_burst_free,1360,1320,2680
TIME,burst,malloc,128,25901,25901,OK,96,90
TIME,burst,malloc,128,26034,26035,OK,97,90
TIME,burst,malloc,128,26168,26168,OK,98,90
TIME,burst,malloc,128,26302,26302,OK,99,90
TIME,burst,malloc,128,26435,26436,OK,100,90
TIME,burst,malloc,128,26572,26572,OK,101,90
TIME,burst,malloc,128,26709,26709,OK,102,90
TIME,burst,malloc,128,26845,26845,OK,103,90
TIME,burst,malloc,128,26982,26982,OK,104,90
TIME,burst,malloc,128,27118,27119,OK,105,90
SNAP,after_burst_alloc,0,2680,2680
TIME,burst,free,128,27363,27363,OK,105,91
TIME,burst,free,128,27494,27494,OK,105,92
TIME,burst,free,128,27625,27625,OK,105,93
TIME,burst,free,128,27755,27756,OK,105,94
TIME,burst,free,128,27886,27886,OK,105,95
TIME,burst,free,128,28017,28017,OK,105,96
TIME,burst,free,128,28148,28148,OK,105,97
TIME,burst,free,128,28279,28279,OK,105,98
TIME,burst,free,128,28409,28410,OK,105,99
TIME,burst,free,128,28540,28540,OK,105,100
SNAP,after_burst_free,1360,1320,2680
TIME,cleanup,free,256,28788,28788,OK,105,101
TIME,cleanup,free,256,28927,28928,OK,105,102
TIME,cleanup,free,256,29067,29067,OK,105,103
TIME,cleanup,free,256,29207,29207,OK,105,104
TIME,cleanup,free,256,29346,29347,OK,105,105
SNAP,after_cleanup,2680,0,2680
