META,tick_hz,1000
SNAP,baseline,62288,3248,3248
TIME,setup,malloc,128,7,7,OK,1,0
SNAP,after_setup,62144,3392,3392
TIME,setup,free,128,13,13,OK,1,1
SNAP,after_free1,62288,3248,3392
TIME,uaf_write,memset_uaf,128,20,20,UAF_WRITE_DONE,1,1
SNAP,after_uaf_write,62288,3248,3392
TIME,uaf_realloc,malloc,128,28,28,OK,2,1
TIME,uaf_inspect,inspect_uaf,128,32,32,LEAK_DETECTED,2,1
LEAK,0x20002ab8
SNAP,post_primitive_realloc,62144,3392,3392
TIME,cleanup,free,128,43,43,OK,2,2
SNAP,post_cleanup,62288,3248,3392
