META,tick_hz,1000
SNAP,baseline,62288,3248,3248
TIME,setup,malloc,128,7,7,OK,1,0
SNAP,after_setup,62144,3392,3392
TIME,ff_trigger,free,128,13,13,FF_ATTEMPT,1,0
SNAP,post_primitive_trigger,62144,3392,3392
TIME,cleanup,free,128,21,21,OK,1,1
SNAP,post_cleanup,62288,3248,3392
